"autoctr","Stockcode","C_Code","SpecCode","CountryRefNo","AlsoRef","Status","CurrentPresence","Freshwater","Brackish","Saltwater","Land","Comments","Abundance","RefAbundance","Importance","RefImportance","ExVesselPrice","Aquaculture","RefAquaculture","LiveExportOrg","LiveExport","RefLiveExport","Game","Bait","Regulations","RefRegulations","Threatened","CountrySubComp","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","TS","country"
101111,7610,"704",7310,58534,NA,"native","present",0,0,1,0,"Known from the Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-08,NA,2007-08-08,NA,NA,NA,"Viet Nam"
101161,7612,"704",7312,46452,NA,"native","present",0,0,1,0,"Status of threat: Rare (Ref. 46452).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,1,0,309,2003-04-03,2,2004-01-16,NA,NA,NA,"Viet Nam"
101181,7613,"704",7313,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-19,NA,2007-09-19,NA,NA,NA,"Viet Nam"
101196,7614,"704",7314,58534,NA,"native","present",0,0,1,0,"Known from the Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-05,NA,2007-09-05,NA,NA,NA,"Viet Nam"
101275,7619,"704",7319,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang, An Thoi and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,"live food",34166,0,0,NA,NA,0,0,1472,2007-08-09,393,2007-12-28,NA,NA,NA,"Viet Nam"
101316,7620,"704",7320,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-09,NA,2007-08-09,NA,NA,NA,"Viet Nam"
101357,7622,"704",7322,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-09,NA,2007-08-09,NA,NA,NA,"Viet Nam"
101374,7623,"704",7323,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534). Also Ref. 90102.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-09,2291,2013-06-03,NA,NA,NA,"Viet Nam"
101404,7627,"704",7328,58534,NA,"native","present",0,0,1,0,"Known from Quang Ninh-Cat Ba (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-04,NA,2007-09-04,NA,NA,NA,"Viet Nam"
101476,7629,"704",7329,46893,89707,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846).  lso Ref. 4787, 5222, 11230, 089707.","common (usually seen)",12846,NA,NA,NA,NA,NA,0,"live food",34166,0,0,NA,NA,0,0,14,1993-02-12,2291,2013-08-30,NA,NA,NA,"Viet Nam"
101494,7631,"704",7331,58534,NA,"questionable","possible",0,0,1,0,"Known from Cu Lao Cham (Ref. 58534).  Outside distributional range, occurrence needs further verification.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-08,1472,2008-07-04,NA,NA,NA,"Viet Nam"
101525,7633,"704",7333,46893,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846).  Also Ref. 5222.","occasional (usually not seen)",12846,NA,NA,NA,NA,NA,0,"live food",34166,0,0,NA,NA,0,0,14,1994-03-23,393,2007-12-27,NA,NA,NA,"Viet Nam"
101548,7635,"704",7335,58534,NA,"misidentification","absent",0,0,1,0,"Outside distributional range (Ref. 132424).",NA,NA,NA,NA,NA,NA,NA,0,"live food",34166,0,0,NA,NA,0,0,1472,2007-08-09,393,2025-01-06,NA,NA,NA,"Viet Nam"
101574,7640,"704",7340,12846,NA,"questionable","possible",0,0,1,0,"Known from the Gulf of Tonkin (Ref. 12846).  Outside distributional range, occurrence needs verification.","occasional (usually not seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,NA,2006-11-16,NA,NA,NA,"Viet Nam"
101637,7645,"704",7345,12846,NA,"questionable","possible",0,0,1,0,"Known from central Vietnam (Ref. 12846).  Outside distributional range, occurrence needs verification.","occasional (usually not seen)",12846,NA,NA,NA,NA,NA,0,"live food",34166,0,0,NA,NA,0,0,113,2006-11-21,393,2007-12-27,NA,NA,NA,"Viet Nam"
101657,7647,"704",7347,5222,89707,"native","present",0,0,1,0,"Also Ref. 89707.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,1993-02-16,2291,2013-10-11,NA,NA,NA,"Viet Nam"
101703,7650,"704",7350,46893,NA,"native","present",0,0,1,0,"Known from the Gulf of Tonkin (Ref. 12846).  Museum: MNHN 1965-239. Also Ref. 4787, 5222.","occasional (usually not seen)",12846,NA,NA,NA,NA,NA,0,"live food",34166,0,0,NA,NA,0,0,14,1993-02-17,393,2007-12-27,NA,NA,NA,"Viet Nam"
101726,7652,"704",7352,58534,NA,"native","present",0,0,1,0,"Known from Hon Me (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-18,NA,2007-09-18,NA,NA,NA,"Viet Nam"
101830,7657,"704",7357,5222,89707,"native","present",0,0,1,0,"Also Ref. 89707.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,1993-02-17,2291,2013-10-17,NA,NA,NA,"Viet Nam"
101926,7663,"704",7363,5222,NA,"native","present",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,1993-02-19,14,1994-04-26,NA,NA,NA,"Viet Nam"
101954,7666,"704",7366,46893,NA,"questionable","possible",0,0,1,0,"Known from central Vietnam (Ref. 12846).","common (usually seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,393,2003-07-01,1472,2006-11-15,NA,NA,NA,"Viet Nam"
101980,7671,"704",7371,58534,NA,"questionable","possible",0,0,1,0,"Known from Quang Ninh-Cat Ba (Ref. 58534).  Outside distributional range, occurrence needs further verification.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-09,1472,2008-07-04,NA,NA,NA,"Viet Nam"
102010,7672,"704",7372,58534,NA,"native","present",0,0,1,0,"Known from Quang Ninh-Cat Ba, Con Co, Cu Lao Cham, Cu Lao Cau, Con Dao and An Thoi (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,"live food",34166,0,0,NA,NA,0,0,1472,2007-08-09,393,2007-12-28,NA,NA,NA,"Viet Nam"
97570,7675,"704",7375,46893,NA,"native","present",0,0,1,0,"Known from the Gulf of Tonkin (Ref. 12846).","occasional (usually not seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,393,2003-07-01,1472,2006-11-15,NA,NA,NA,"Viet Nam"
102897,7864,"704",7560,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-16,NA,2007-08-16,NA,NA,NA,"Viet Nam"
103180,7752,"704",7450,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang and An Thoi (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-18,NA,2007-09-18,NA,NA,NA,"Viet Nam"
103442,7775,"704",7473,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-07,NA,2007-08-07,NA,NA,NA,"Viet Nam"
103573,7782,"704",7480,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-04,NA,2007-09-04,NA,NA,NA,"Viet Nam"
103676,7794,"704",7491,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-07,NA,2007-08-07,NA,NA,NA,"Viet Nam"
103715,7798,"704",7495,9706,NA,"native","present",0,0,1,0,"Known from the Gulf of Tonkin and central Vietnam (Ref. 9706).","occasional (usually not seen)",9706,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-10,NA,2006-11-10,NA,NA,NA,"Viet Nam"
103807,7812,"704",7509,9706,NA,"native","present",0,0,1,0,"Known from Central Vietnam (Ref. 9706)","scarce (very unlikely)",9706,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,22,1995-11-08,1472,2006-11-09,NA,NA,NA,"Viet Nam"
103889,7821,"704",7517,131498,NA,"questionable","possible",0,0,1,0,"Outside distributional range. Needs a better faunal reference.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,1993-04-16,14,2024-08-14,14,2024-08-14,NA,"Viet Nam"
103940,7828,"704",7523,2682,NA,"native","present",0,0,1,0,"Known from Quang Ninh-Cat Ba (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,22,1992-07-29,1472,2007-09-05,NA,NA,NA,"Viet Nam"
104151,7851,"704",7547,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-07,NA,2007-08-07,NA,NA,NA,"Viet Nam"
104326,7868,"704",7564,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-16,NA,2007-08-16,NA,NA,NA,"Viet Nam"
104358,7870,"704",7565,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-16,NA,2007-08-16,NA,NA,NA,"Viet Nam"
104374,7871,"704",7567,5296,NA,"native","present",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,1993-03-22,NA,1993-03-22,NA,NA,NA,"Viet Nam"
104575,7892,"704",7588,9705,46452,"native","present",0,0,1,0,"Known from the Gulf of Tonkin (Ref. 9705).","scarce (very unlikely)",9705,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,22,1995-08-24,1472,2006-11-07,NA,NA,NA,"Viet Nam"
104589,7894,"704",7590,9706,NA,"native","present",0,0,1,0,"Known from the Gulf of Tonkin and central Vietnam (Ref. 9706).","scarce (very unlikely)",9706,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-10,NA,2006-11-10,NA,NA,NA,"Viet Nam"
104611,7897,"704",7593,9706,NA,"questionable","possible",0,0,1,0,"Reported from Central Vietnam and Paracel Islands (Ref. 9706).  Outside distributional range, occurrence needs verification.","scarce (very unlikely)",9706,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,22,1995-11-07,1472,2006-11-09,NA,NA,NA,"Viet Nam"
105628,8001,"704",7692,12846,NA,"native","present",0,0,1,0,"Known from the Gulf of Tonkin (Ref. 12846) and Quang Ninh-Cat Ba (Ref. 58534).","common (usually seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-08-13,NA,NA,NA,"Viet Nam"
108518,8292,"704",7981,5439,NA,"native","present",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,1993-04-29,NA,1993-04-29,NA,NA,NA,"Viet Nam"
48664,7922,"704",7618,9705,NA,"native","present",0,0,1,0,"Known from the Coast of Central Vietnam (Ref. 9705).  Also Ref. 6871.","fairly common (chances are about 50%)",9705,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,1994-08-18,14,2025-02-24,14,2025-02-24,NA,"Viet Nam"
104941,7933,"704",7625,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cham, Nha Trang and Cu Lao Cau (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,"live food",34166,0,0,NA,NA,0,0,1472,2007-09-18,393,2007-12-31,NA,NA,NA,"Viet Nam"
105223,7946,"704",7638,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).  Also Ref. 5293.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,1993-03-16,1472,2007-09-04,NA,NA,NA,"Viet Nam"
191856,7947,"704",7639,113727,NA,"native","present",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,2017-07-19,NA,2017-07-19,NA,NA,NA,"Viet Nam"
105350,7955,"704",7647,58534,NA,"native","present",0,0,1,0,"Known from Quang Ninh-Cat Ba (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-05,NA,2007-09-05,NA,NA,NA,"Viet Nam"
105393,7959,"704",7651,9706,NA,"native","present",0,0,1,0,"Known from Central Vietnam (Ref. 9706).","scarce (very unlikely)",9706,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,22,1995-11-09,1472,2006-11-09,NA,NA,NA,"Viet Nam"
105703,8004,"704",7695,9706,NA,"native","present",0,0,1,0,"Known from Central Vietnam (Ref. 9706).","fairly common (chances are about 50%)",9706,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,22,1995-11-08,1472,2006-11-09,NA,NA,NA,"Viet Nam"
105760,8006,"704",7697,6181,NA,"native","present",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,18,1993-10-25,NA,1993-10-25,NA,NA,NA,"Viet Nam"
105779,8008,"704",7699,12846,NA,"native","present",0,0,1,0,"Known from the Gulf of Tonkin, central and southern Vietnam (Ref. 12846).","common (usually seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,NA,2006-11-16,NA,NA,NA,"Viet Nam"
105875,8015,"704",7706,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846) and Con Dao (Ref. 58534).","scarce (very unlikely)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-08-10,NA,NA,NA,"Viet Nam"
105961,8019,"704",7710,58534,NA,"native","present",0,0,1,0,"Known from the Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-07,NA,2007-08-07,NA,NA,NA,"Viet Nam"
106017,8023,"704",7714,9706,NA,"native","present",0,0,1,0,"Found in the Gulf of Tonkin, Central Vietnam (Ref. 9706) and Cu Lao Cham (Ref. 58534).","common (usually seen)",9706,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,22,1995-11-08,1472,2007-09-18,NA,NA,NA,"Viet Nam"
106130,8035,"704",7726,9706,NA,"native","present",0,0,1,0,"Known from the Gulf of Tonkin (Ref. 9706).  Also Ref. 9839.","scarce (very unlikely)",9706,"minor commercial",NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,34,1995-10-16,1472,2006-11-09,141,1995-10-16,NA,"Viet Nam"
106141,8037,"704",7727,9706,NA,"native","present",0,0,1,0,"Known from the Gulf of Tonkin (Ref. 9706).","occasional (usually not seen)",9706,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-10,NA,2006-11-10,NA,NA,NA,"Viet Nam"
106165,8038,"704",7728,9706,NA,"native","present",0,1,1,0,"Known from the Gulf of Tonkin and Central Vientam (Ref. 9706); also from Quang Ninh-Cat Ba (Ref. 58534).  Also Ref. 5316.","scarce (very unlikely)",9706,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,1993-03-29,1472,2007-09-18,NA,NA,NA,"Viet Nam"
106181,8039,"704",7729,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-18,NA,2007-09-18,NA,NA,NA,"Viet Nam"
106285,8051,"704",7742,9706,NA,"native","present",0,0,1,0,"Known from the Gulf of Tonkin and central Vietnam (Ref. 9706).","occasional (usually not seen)",9706,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-10,NA,2006-11-10,NA,NA,NA,"Viet Nam"
106358,8058,"704",7748,12846,NA,"questionable","possible",0,0,1,0,"Known from the Gulf of Tonkin, central and southern Vietnam (Ref. 12846); also from Quang Ninh-Cat Ba (Ref. 58534).  Outside distributional range, occurrence needs verification.","common (usually seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-09-18,NA,NA,NA,"Viet Nam"
105045,8066,"704",7756,44416,43157,"native","present",1,0,0,0,"Known from the Red River basin of northern Vietnam (Ref. 43157).  Present in Da River (Ref. 90167, 89724).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,2002-08-14,2,2012-06-04,10,2003-10-27,NA,"Viet Nam"
105050,8070,"704",7760,44416,75196,"native","present",1,0,0,0,"Observed during the 1998 survey in Quang Ninh Province, northern Vietnam (Ref. 44416).  Also Ref. 75196.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,2003-10-22,10,2008-10-27,NA,NA,NA,"Viet Nam"
105056,8072,"704",7762,44416,NA,"native","present",1,0,0,0,"Found in northern Vietnam (Ref. 44416).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,2003-10-22,NA,2003-10-22,NA,NA,NA,"Viet Nam"
105064,8073,"704",7763,4833,NA,"native","present",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,1996-09-20,NA,1996-09-20,NA,NA,NA,"Viet Nam"
106384,8074,"704",7764,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846).","scarce (very unlikely)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,NA,2006-11-16,NA,NA,NA,"Viet Nam"
106437,8083,"704",7773,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-08,NA,2007-08-08,NA,NA,NA,"Viet Nam"
106512,8095,"704",7785,9772,NA,"native","present",0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,34,1995-09-26,NA,1995-09-26,NA,NA,NA,"Viet Nam"
106538,8098,"704",7789,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-04,NA,2007-09-04,NA,NA,NA,"Viet Nam"
106584,8102,"704",7793,12846,NA,"questionable","possible",0,0,1,0,"Known from central Vietnam (Ref. 12846) and Spratly islands (Ref. 58534).  Outside distributional range, occurrence needs verification.","common (usually seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-09-18,NA,NA,NA,"Viet Nam"
106661,8107,"704",7796,12846,NA,"native","present",0,0,1,0,"Known from central and southern Vietnam (Ref. 12846).","occasional (usually not seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,NA,2006-11-16,NA,NA,NA,"Viet Nam"
106698,8110,"704",7800,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
106740,8113,"704",7803,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846), Cu Lao Cham, Nha Trang, Cu Lao Cau and Spratly islands (Ref. 58534).","abundant (always seen in some numbers)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-08-14,NA,NA,NA,"Viet Nam"
106749,8114,"704",7805,12846,NA,"questionable","possible",0,0,1,0,"Known from central Vietnam (Ref. 12846), Nha Trang and Spratly islands (Ref. 58534).  Outside distributional range, occurrence needs verification.","abundant (always seen in some numbers)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-08-14,NA,NA,NA,"Viet Nam"
106761,8115,"704",7804,123714,NA,"native","present",0,0,1,0,"Known from Hon Me and Spratly islands (Ref. 58534). Occurrence needs further information (Ref. 123714).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-13,14,2021-04-28,NA,NA,NA,"Viet Nam"
106854,8139,"704",7829,58534,NA,"questionable","possible",0,0,1,0,"Known from the Spratly islands (Ref. 58534).  Outside distributional range, occurrence needs further verification.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,1472,2008-07-07,NA,NA,NA,"Viet Nam"
106859,8140,"704",7830,58534,NA,"questionable","possible",0,0,1,0,"Known from Quang Ninh-Cat Ba (Ref. 58534).  Outside distributional range, occurrence needs further verification.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-04,1472,2008-07-07,NA,NA,NA,"Viet Nam"
106906,8149,"704",7839,1371,NA,"native","present",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,2,1993-12-02,NA,1993-12-02,NA,NA,NA,"Viet Nam"
106932,8150,"704",7840,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cau (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-06,NA,2007-09-06,NA,NA,NA,"Viet Nam"
106965,8154,"704",7844,58534,NA,"native","present",0,0,1,0,"Known from the Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-06,NA,2007-09-06,NA,NA,NA,"Viet Nam"
105098,8158,"704",7848,12846,NA,"native","present",0,0,1,0,"Known from the Gulf of Tonkin (Ref. 12846).","occasional (usually not seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,NA,2006-11-16,NA,NA,NA,"Viet Nam"
107021,8164,"704",7854,12846,NA,"misidentification","absent",0,0,1,0,"Known from the Gulf of Tonkin and central Vietnam (Ref. 12846); also from Nha Trang (Ref. 58534).  Outside distributional range, occurrence needs verification. Possible misidentification of either <i>Archamia bleekeri, Taeniamia fucata</i> or <i>Taeniamia macroptera</i> found in the Indo-West Pacific.","common (usually seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,2237,2025-04-23,NA,NA,NA,"Viet Nam"
107065,8167,"704",7857,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cham (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-06,NA,2007-09-06,NA,NA,NA,"Viet Nam"
107079,8168,"704",7858,12846,NA,"questionable","possible",0,0,1,0,"Known from the Gulf of Tonkin, central and southern Vietnam (Ref. 12846).  Outside distributional range, occurrence needs verification.","common (usually seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,NA,2006-11-16,NA,NA,NA,"Viet Nam"
107133,8176,"704",7866,75058,NA,"misidentification","absent",0,0,1,0,"Outside distributional range (Ref. 75058, 127963); probably referring to another species in this complex, <i>Parapercis pacifica</i>.",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-16,14,2025-04-10,14,2025-04-10,NA,"Viet Nam"
107163,8179,"704",7869,34948,NA,"questionable","possible",0,0,1,0,"Outside distributional range (Ref. 34948).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-16,14,2025-04-09,NA,NA,NA,"Viet Nam"
203129,8182,"704",7872,79889,NA,"native","present",0,0,1,0,"Nha Trang (Ref. 79889).",NA,NA,NA,NA,NA,"never/rarely",NA,0,NA,NA,0,0,"no regulations",NA,0,0,14,2025-04-09,NA,2025-04-09,NA,NA,NA,"Viet Nam"
107276,8183,"704",7873,58534,NA,"native","present",0,0,1,0,"Known from the Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-05,NA,2007-09-05,NA,NA,NA,"Viet Nam"
107342,8189,"704",7879,12846,NA,"questionable","possible",0,0,1,0,"Known from the Gulf of Tonkin (Ref. 12846) and Quang Ninh-Cat Ba (Ref. 58534).  Outside distributional range, occurrence needs verification.","common (usually seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-08-10,NA,NA,NA,"Viet Nam"
107382,8190,"704",7880,58534,NA,"native","present",0,0,1,0,"Known from the Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-07,NA,2007-08-07,NA,NA,NA,"Viet Nam"
107426,8198,"704",7887,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846) and Cu Lao Cham (Ref. 58534).","occasional (usually not seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,113,2006-11-20,1472,2007-09-18,NA,NA,NA,"Viet Nam"
107455,8203,"704",7892,12846,NA,"native","present",0,0,1,0,"Known from the Gulf of Tonkin and central Vietnam (Ref. 12846).","occasional (usually not seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,NA,2006-11-16,NA,NA,NA,"Viet Nam"
107467,8205,"704",7894,58534,NA,"native","present",0,0,1,0,"Known from the Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-04,NA,2007-09-04,NA,NA,NA,"Viet Nam"
107494,8206,"704",7895,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-05,NA,2007-09-05,NA,NA,NA,"Viet Nam"
107540,8211,"704",7900,9706,NA,"native","present",0,0,1,0,"Gulf of Tonkin, Central and Southern Vietnam.","common (usually seen)",9706,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,22,1995-11-07,NA,1995-11-07,NA,NA,NA,"Viet Nam"
